anonID,fixture_id,team_id,id,period_name,period_tags,rd,start_time,position_fb,position_5,position_6,position,total_duration,total_distance,hmld_gen_2,accelerations_total_number,total_acceleration_load,hsr_distance_5m_s,game_start_time,end_time,ball_carry,defensive_breakdown,tackle,offensive_breakdown,collision,attacker,maul,na,defensive_scrum,offensive_scrum,bip,bop,half,bip_bin,bop_bin,wr_ratio,w_r,wr_bin,bip_sec,bop_sec,turnaround,total_scrums,total_breakdowns,SYNTH_spmld_m,SYNTH_acceleration_density,SYNTH_contact_involvement_total_count,SYNTH_scrum_count,SYNTH_sprints_5m_s,SYNTH_velocity_b4_average_effort_distance_gen2,SYNTH_velocity_b4_maximum_effort_distance_gen2,SYNTH_vhsr_srw,SYNTH_total_contact_involvements
7338b1e1,fix_OkeAIV22,team_UbIB7L,4,BIP,Game - Starter,rd1,17:10:35,Forward,Locks,Locks,Second Row,00:00:09,28.50391,4.25,0,7.00752,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0.76,0.66244,2,0,0,0,0,0,3
7338b1e1,fix_OkeAIV22,team_UbIB7L,38,BIP,Game - Starter,rd1,17:10:35,Forward,Front Row,Front Row,Front Row,00:00:09,27.77531,3.46,1,7.89125,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0.38,0.5009,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,25,BIP,Game - Starter,rd1,17:10:35,Forward,Locks,Locks,Second Row,00:00:09,29.6678,12.53,1,11.75647,13.61,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.49386,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,21,BIP,Game - Starter,rd1,17:10:35,Back,Inside Backs,Scrum Halve,Halves,00:00:09,21.37221,1.01,0,7.4846,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,5.15,0.69332,1,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,18,BIP,Game - Starter,rd1,17:10:35,Back,Outside Backs,Outside Backs,Centres,00:00:09,39.65648,21.46,1,13.94444,18.4,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.51552,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,22,BIP,Game - Starter,rd1,17:10:35,Back,Outside Backs,Outside Backs,Back Three,00:00:09,30.59019,16.18,1,12.49169,11.42,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.09418,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,15,BIP,Game - Starter,rd1,17:10:35,Back,Inside Backs,Inside Backs,Halves,00:00:09,20.24419,0,0,7.78412,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.46129,1,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,41,BIP,Game - Starter,rd1,17:10:35,Forward,Front Row,Front Row,Front Row,00:00:09,33.7059,12.23,1,9.75998,11.12,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.51456,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,39,BIP,Game - Starter,rd1,17:10:35,Forward,Back Row,Back Row,Back Row,00:00:09,19.85363,0,0,5.15164,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.59909,4,0,0,0,0,0,5
7338b1e1,fix_OkeAIV22,team_UbIB7L,26,BIP,Game - Starter,rd1,17:10:35,Back,Inside Backs,Inside Backs,Centres,00:00:09,25.91271,4.82,1,6.77943,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,0,0.5913,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,40,BIP,Game - Starter,rd1,17:10:35,Forward,Back Row,Back Row,Back Row,00:00:09,24.3408,3.41,0,7.79225,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,3.23,0.60011,0,0,1,6.49097,6.45288,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,19,BIP,Game - Starter,rd1,17:10:35,Forward,Front Row,Front Row,Front Row,00:00:09,24.43529,5.77,0,8.70958,0,17:05:44,17:10:44,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:25,First Half,0-15,16-30,2.777777778,01:02.8,1:2.5-3,9,25,≥ 10,0,0,5.47,0.71718,2,1,0,0,0,0,3
7338b1e1,fix_OkeAIV22,team_UbIB7L,3,BIP,Game - Starter,rd1,17:11:09,Back,Outside Backs,Outside Backs,Back Three,00:00:15,15.05237,0,0,4.44974,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.72338,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,6,BIP,Game - Starter,rd1,17:11:09,Back,Outside Backs,Outside Backs,Back Three,00:00:15,10.595,0,0,3.07152,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,10.03,0.95559,1,0,1,10.55908,10.49121,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,9,BIP,Game - Starter,rd1,17:11:09,Forward,Back Row,Back Row,Back Row,00:00:15,14.73901,0.59,0,8.36036,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,2.71,0.94679,2,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,4,BIP,Game - Starter,rd1,17:11:09,Forward,Locks,Locks,Second Row,00:00:15,11.81258,0,0,3.97228,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.59524,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,38,BIP,Game - Starter,rd1,17:11:09,Forward,Front Row,Front Row,Front Row,00:00:15,16.93143,1.72,0,9.38699,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,1.64,0.72776,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,25,BIP,Game - Starter,rd1,17:11:09,Forward,Locks,Locks,Second Row,00:00:15,15.51678,0.53,0,8.96057,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,3.26,0.6867,0,0,0,0,0,0,2
7338b1e1,fix_OkeAIV22,team_UbIB7L,21,BIP,Game - Starter,rd1,17:11:09,Back,Inside Backs,Scrum Halve,Halves,00:00:15,22.90325,3.32,0,9.16898,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,16.83,0.42849,0,1,1,22.681,22.495,6.45,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,18,BIP,Game - Starter,rd1,17:11:09,Back,Outside Backs,Outside Backs,Centres,00:00:15,14.89323,0,0,2.43796,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.1895,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,22,BIP,Game - Starter,rd1,17:11:09,Back,Outside Backs,Outside Backs,Back Three,00:00:15,12.94193,0,0,2.83915,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,7.62,0.70442,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,15,BIP,Game - Starter,rd1,17:11:09,Back,Inside Backs,Inside Backs,Halves,00:00:15,15.70183,0,0,3.62564,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,1.59,0.47032,2,0,0,0,0,0,2
7338b1e1,fix_OkeAIV22,team_UbIB7L,41,BIP,Game - Starter,rd1,17:11:09,Forward,Front Row,Front Row,Front Row,00:00:15,15.38547,3.17,1,9.90144,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.54503,1,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,39,BIP,Game - Starter,rd1,17:11:09,Forward,Back Row,Back Row,Back Row,00:00:15,15.74701,0,0,6.69742,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.69117,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,26,BIP,Game - Starter,rd1,17:11:09,Back,Inside Backs,Inside Backs,Centres,00:00:15,13.31743,0,0,2.81556,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.47606,0,1,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,40,BIP,Game - Starter,rd1,17:11:09,Forward,Back Row,Back Row,Back Row,00:00:15,16.20142,0,0,7.67636,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.38542,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,19,BIP,Game - Starter,rd1,17:11:09,Forward,Front Row,Front Row,Front Row,00:00:15,14.5461,0,0,7.56667,0,17:05:44,17:11:24,0,0,0,0,0,0,0,0,0,0,00:00:15,00:00:37,First Half,0-15,31-45,2.466666667,01:02.5,1:2-2.5,15,37,≥ 10,0,0,0,0.19431,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,3,BIP,Game - Starter,rd1,17:12:01,Back,Outside Backs,Outside Backs,Back Three,00:00:06,4.12242,0,0,1.32027,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,1.96,0.79716,1,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,6,BIP,Game - Starter,rd1,17:12:01,Back,Outside Backs,Outside Backs,Back Three,00:00:06,3.677,0,0,3.42686,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,10.91,0.87872,0,0,1,25.18701,25.14502,20.34,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,9,BIP,Game - Starter,rd1,17:12:01,Forward,Back Row,Back Row,Back Row,00:00:06,11.40732,4.49,0,7.38174,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.29532,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,4,BIP,Game - Starter,rd1,17:12:01,Forward,Locks,Locks,Second Row,00:00:06,6.44208,0,0,3.5638,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.1932,0,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,38,BIP,Game - Starter,rd1,17:12:01,Forward,Front Row,Front Row,Front Row,00:00:06,3.8524,0,0,1.77149,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,4.45,0.52396,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,25,BIP,Game - Starter,rd1,17:12:01,Forward,Locks,Locks,Second Row,00:00:06,6.01516,0,0,3.70955,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,1.27793,1,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,21,BIP,Game - Starter,rd1,17:12:01,Back,Inside Backs,Scrum Halve,Halves,00:00:06,7.51157,1.18,0,6.59919,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.25434,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,18,BIP,Game - Starter,rd1,17:12:01,Back,Outside Backs,Outside Backs,Centres,00:00:06,10.60501,3.61,0,6.00192,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,5.12,0.75903,1,1,0,0,0,0,2
7338b1e1,fix_OkeAIV22,team_UbIB7L,22,BIP,Game - Starter,rd1,17:12:01,Back,Outside Backs,Outside Backs,Back Three,00:00:06,10.13898,4.14,0,9.16299,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,2.36,0.55629,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,15,BIP,Game - Starter,rd1,17:12:01,Back,Inside Backs,Inside Backs,Halves,00:00:06,5.70458,0,0,2.15984,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0.67,0.6488,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,41,BIP,Game - Starter,rd1,17:12:01,Forward,Front Row,Front Row,Front Row,00:00:06,2.78857,0,0,1.90293,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.55112,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,39,BIP,Game - Starter,rd1,17:12:01,Forward,Back Row,Back Row,Back Row,00:00:06,6.31078,0,0,4.04879,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.56324,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,26,BIP,Game - Starter,rd1,17:12:01,Back,Inside Backs,Inside Backs,Centres,00:00:06,9.59399,2.25,1,6.60482,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.37236,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,40,BIP,Game - Starter,rd1,17:12:01,Forward,Back Row,Back Row,Back Row,00:00:06,12.16529,4.92,0,6.40096,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,4.48,0.65671,1,0,0,0,0,0,4
7338b1e1,fix_OkeAIV22,team_UbIB7L,19,BIP,Game - Starter,rd1,17:12:01,Forward,Front Row,Front Row,Front Row,00:00:06,2.54129,0,0,1.75186,0,17:05:44,17:12:07,0,0,0,0,0,0,0,0,0,0,00:00:06,00:00:36,First Half,0-15,31-45,6,01:06,1:3+,6,36,≥ 10,0,0,0,0.69975,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,3,BIP,Game - Starter,rd1,17:12:43,Back,Outside Backs,Outside Backs,Back Three,00:01:14,135.73604,7.73,1,43.08641,0,17:05:44,17:13:57,0,0,0,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.37126,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,6,BIP,Game - Starter,rd1,17:12:43,Back,Outside Backs,Outside Backs,Back Three,00:01:14,103.72816,25.54,1,39.26382,8.02,17:05:44,17:13:57,0,0,1,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,22.49,0.72189,3,0,2,4.12451,4.5791,0,3
7338b1e1,fix_OkeAIV22,team_UbIB7L,9,BIP,Game - Starter,rd1,17:12:43,Forward,Back Row,Back Row,Back Row,00:01:14,126.6763,6.89,0,45.04735,0,17:05:44,17:13:57,0,0,1,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.2347,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,4,BIP,Game - Starter,rd1,17:12:43,Forward,Locks,Locks,Second Row,00:01:14,140.04102,0.89,0,38.47102,0,17:05:44,17:13:57,0,0,0,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,3.61,0.71714,1,1,0,0,0,0,2
7338b1e1,fix_OkeAIV22,team_UbIB7L,38,BIP,Game - Starter,rd1,17:12:43,Forward,Front Row,Front Row,Front Row,00:01:14,121.65602,0.86,0,36.77836,0,17:05:44,17:13:57,0,0,0,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.61238,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,25,BIP,Game - Starter,rd1,17:12:43,Forward,Locks,Locks,Second Row,00:01:14,131.7963,6.32,0,43.32758,0,17:05:44,17:13:57,0,1,1,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,1,4.03,0.71035,0,0,1,10.715,10.68799,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,21,BIP,Game - Starter,rd1,17:12:43,Back,Inside Backs,Scrum Halve,Halves,00:01:14,145.98563,18.45,0,50.40998,5.51,17:05:44,17:13:57,0,0,0,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.34371,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,18,BIP,Game - Starter,rd1,17:12:43,Back,Outside Backs,Outside Backs,Centres,00:01:14,125.52351,28.57,2,45.26133,18.83,17:05:44,17:13:57,0,0,1,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.40282,0,1,0,0,0,0,3
7338b1e1,fix_OkeAIV22,team_UbIB7L,22,BIP,Game - Starter,rd1,17:12:43,Back,Outside Backs,Outside Backs,Back Three,00:01:14,133.96854,26.64,3,58.81563,0,17:05:44,17:13:57,1,1,1,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,1,0,0.54674,1,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,15,BIP,Game - Starter,rd1,17:12:43,Back,Inside Backs,Inside Backs,Halves,00:01:14,160.72397,34.39,2,55.63497,33.11,17:05:44,17:13:57,1,0,0,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.09452,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,41,BIP,Game - Starter,rd1,17:12:43,Forward,Front Row,Front Row,Front Row,00:01:14,126.95088,12.58,2,42.17016,0,17:05:44,17:13:57,1,1,0,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,1,10.51,0.72831,2,0,1,24.823,24.76758,16.38,2
7338b1e1,fix_OkeAIV22,team_UbIB7L,39,BIP,Game - Starter,rd1,17:12:43,Forward,Back Row,Back Row,Back Row,00:01:14,115.3726,2.67,0,39.63521,0,17:05:44,17:13:57,0,0,1,1,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,1,4.29,0.89167,0,0,1,10.97009,11.07324,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,26,BIP,Game - Starter,rd1,17:12:43,Back,Inside Backs,Inside Backs,Centres,00:01:14,109.54819,19.11,1,43.67939,16.36,17:05:44,17:13:57,0,0,1,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.04154,0,1,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,40,BIP,Game - Starter,rd1,17:12:43,Forward,Back Row,Back Row,Back Row,00:01:14,107.07961,15.3,1,55.29723,3.61,17:05:44,17:13:57,0,0,1,1,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,1,6.58,1.40845,0,0,2,7.97205,9.133,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,19,BIP,Game - Starter,rd1,17:12:43,Forward,Front Row,Front Row,Front Row,00:01:14,91.68854,2.83,0,33.47018,0,17:05:44,17:13:57,0,0,2,0,0,0,0,0,0,0,00:01:14,00:00:48,First Half,61-90,46-60,0.648648649,01:00.7,1:0.5-1,74,48,≥ 10,0,0,0,0.1757,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,3,BIP,Game - Starter,rd1,17:14:45,Back,Outside Backs,Outside Backs,Back Three,00:00:24,50.92398,12.54,1,14.98943,9.18,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,0,0.69404,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,6,BIP,Game - Starter,rd1,17:14:45,Back,Outside Backs,Outside Backs,Back Three,00:00:24,55.76322,15.29,1,17.84476,0,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,0,0.33699,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,9,BIP,Game - Starter,rd1,17:14:45,Forward,Back Row,Back Row,Back Row,00:00:24,70.98689,21.58,0,14.36481,15.46,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,0,0.62989,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,4,BIP,Game - Starter,rd1,17:14:45,Forward,Locks,Locks,Second Row,00:00:24,54.47961,1.39,0,9.33989,0,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,1.12,0.86782,1,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,38,BIP,Game - Starter,rd1,17:14:45,Forward,Front Row,Front Row,Front Row,00:00:24,31.88478,0,0,6.52339,0,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,11.55,0.62121,0,0,1,17.26611,17.26611,11.75,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,25,BIP,Game - Starter,rd1,17:14:45,Forward,Locks,Locks,Second Row,00:00:24,48.84391,0,0,8.62874,0,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,0,0.74192,0,0,0,0,0,0,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,21,BIP,Game - Starter,rd1,17:14:45,Back,Inside Backs,Scrum Halve,Halves,00:00:24,52.65773,7.06,1,17.09762,0,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,14.72,0.57897,0,0,1,31.29688,31.68896,14.19,1
7338b1e1,fix_OkeAIV22,team_UbIB7L,18,BIP,Game - Starter,rd1,17:14:45,Back,Outside Backs,Outside Backs,Centres,00:00:24,57.06081,17.13,2,18.77268,0,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,0,0.42415,0,0,0,0,0,0,0
7338b1e1,fix_OkeAIV22,team_UbIB7L,22,BIP,Game - Starter,rd1,17:14:45,Back,Outside Backs,Outside Backs,Back Three,00:00:24,68.95937,27.88,1,18.40545,8.28,17:05:44,17:15:09,0,0,0,0,0,0,0,0,0,0,00:00:24,00:00:28,First Half,16-30,16-30,1.166666667,01:01.2,1:1-1.5,24,28,≥ 10,0,0,0,0.74635,1,0,0,0,0,0,2
